2WA6,119.089,47.9983,2439.45
69N,75.6047,40.7636,2439.17
5W1,119.115,47.425,2439.07
PS82,75.5978,41.2958,2438.96
3CA3,119.526,34.9222,2438.92
97WA,119.154,46.5856,2438.72
6WA4,119.139,46.8631,2438.54
3PN1,75.5964,41.6219,2438.49
3W7,119.083,47.9219,2438.4
FFA,75.6714,36.0183,2438.34
MD35,75.6514,38.4347,2437.69
57WA,119.13,46.8736,2437.68
PA35,75.6261,40.4319,2437.38
DE29,75.6442,39.375,2437.11
NY73,75.5992,42.3181,2436.79
38CA,119.489,35.6917,2436.1
MQI,75.6956,35.9189,2435.74
14N,75.6356,40.8442,2435.6
3PA2,75.6358,40.8806,2435.51
CA13,119.463,36.6069,2435.12
DE34,75.6631,39.4142,2434.95
L62,119.48,35.3533,2434.51
K16,75.6044,43.2508,2434.23
1A8,119.353,40.5781,2434.02
14PA,75.6592,40.2908,2433.95
O32,119.451,36.6708,2433.9
NV33,119.396,38.8333,2433.27
PSC,119.119,46.2647,2433.13
9MD9,75.6892,38.8519,2432.9
N47,75.6708,40.2603,2432.71
NK01,75.605,43.9994,2432.46
2MD0,75.7036,38.0486,2432.42
9CA7,119.436,36.7672,2432.41
8PA8,75.6664,40.8167,2432.23
DE07,75.6914,39.1442,2432.22
VG20,75.71,37.675,2432.19
DE15,75.6997,38.6125,2432.08
S70,119.079,46.795,2431.59
5MD5,75.7094,38.1961,2431.58
WA70,118.985,48.5778,2431.41
2S4,119.066,46.9658,2431.12
DE33,75.6975,39.4828,2431.02
CL25,119.452,34.9356,2430.7
VA91,75.7267,37.7047,2430.3
L17,119.438,35.1417,2429.55
NSI,119.458,33.2397,2429.21
2PA0,75.6981,40.5567,2429.17
PA82,75.6831,41.6,2428.92
42CN,119.405,36.7092,2428.83
WN31,119.063,46.6033,2428.74
PA70,75.7108,40.0917,2428.56
EVY,75.7236,39.5211,2428.06
P91,75.7053,40.7372,2428.05
1PN0,75.7142,40.2014,2428
23DE,75.7289,39.3125,2427.8
7MD0,75.7333,39.0667,2427.68
1PA6,75.7236,39.8272,2427.57
1DE5,75.7333,39.4956,2427.03
N59,119.338,38.8394,2426.87
6PS8,75.6989,41.8167,2426.74
VIS,119.393,36.3186,2426.68
MFV,75.7611,37.6469,2426.55
DE19,75.7417,39.3258,2426.36
00MD,75.7539,38.7569,2425.85
DE20,75.7458,39.3736,2425.83
5MD7,75.7631,38.1336,2425.7
7NC2,75.7886,36.2536,2425.08
AVP,75.7233,41.3383,2424.96
NV97,119.322,38.6842,2424.64
PS50,75.7233,41.7678,2424.13
PS38,75.7483,40.2856,2424.07
NY91,75.7028,42.9939,2423.88
71OR,119.126,44.2444,2423.83
VA92,75.7861,37.7239,2423.68
8PA3,75.7406,40.9958,2423.67
OR07,119.102,44.7625,2423.62
6MD7,75.7667,39.3392,2423.56
WA24,119.021,46.3969,2422.98
8MD4,75.7778,38.9806,2422.87
N57,75.7697,39.8306,2422.45
22N,75.7614,40.8094,2421.7
WA39,119.018,46.1278,2421.21
L19,119.354,35.6197,2420.97
0WN2,119.015,46.1278,2420.9
0MD1,75.7928,39.1872,2420.9
9N3,75.7561,41.5894,2420.84
PA30,75.7747,40.7667,2420.3
MD1,75.7994,39.2994,2419.99
GTB,75.7194,44.0556,2419.65
5N5,75.7603,42.0003,2419.57
N31,75.7869,40.5033,2419.41
WN33,118.988,46.3803,2419.29
TLR,119.326,36.1564,2418.94
SPZ,119.251,39.4031,2418.88
D86,119.319,36.4478,2418.7
W41,75.8278,38.0175,2418.67
29MD,75.8128,39.3628,2418.41
7NK1,75.7536,42.9431,2418.36
N58,119.241,39.5597,2418.29
53WA,118.983,46.2922,2418.25
NV06,119.169,41.3828,2416.56
3MD5,75.8414,38.6211,2416.33
4N7,75.7872,42.3042,2415.97
93MD,75.8347,39.5619,2415.67
25MD,75.8403,39.1675,2415.65
6WA6,118.956,46.2783,2415.18
7MD1,75.8511,38.7033,2415.14
9VG,75.8789,37.4583,2413.7
RJD,75.8664,38.97,2413.05
O57,119.223,38.2642,2412.43
3VG2,75.8925,37.3883,2412.27
NV05,119.139,41.1236,2412.2
NV72,119.214,38.515,2412.1
58M,75.8697,39.5742,2411.76
MQS,75.8656,39.9789,2411.56
32MD,75.8769,39.1894,2411.56
WBW,75.8511,41.2972,2410.86
O03,75.8706,40.1569,2410.71
6MD2,75.8844,39.2458,2410.64
MD85,75.8903,38.9328,2410.45
1NK8,75.8414,42.1917,2410.19
0NK9,75.8269,43.0103,2410.09
PA76,75.8611,41.1369,2410.04
PS12,75.8664,40.9167,2409.86
PA25,75.8739,40.6592,2409.48
PA43,75.8831,40.2667,2409.14
6MD1,75.9064,38.8364,2408.8
MD41,75.9106,38.8983,2408.25
DLO,119.236,35.7456,2408.17
MD70,75.9089,39.1811,2408.02
1D5,75.8456,43.0292,2407.98
MD93,75.9067,39.375,2407.96
33WA,118.851,47.05,2407.77
21VA,75.935,37.3033,2407.65
4PN8,75.8783,41.5308,2407.4
O43,119.158,39.0042,2407.35
OR98,118.982,44.1383,2407.34
7W6,75.9553,35.5625,2407.22
GCD,118.968,44.4028,2407.04
42WA,118.801,47.8172,2406.65
W95,75.9658,35.1011,2406.44
VG00,75.9469,37.3697,2406.25
P32,75.89,41.7889,2405.6
VG33,75.9569,37.1547,2405.4
3PA8,75.9258,39.8203,2405.14
68PA,75.9164,40.5181,2405.02
7NK7,75.89,42.7133,2403.73
WA14,118.833,46.6622,2403.67
4PS7,75.9436,39.7361,2403.3
VG30,75.9769,37.2272,2403.09
10CL,119.195,35.3681,2402.86
MIT,119.192,35.5075,2402.83
PS99,75.9331,40.7478,2402.76
8WA5,118.801,47.1417,2402.76
OXR,119.207,34.2008,2402.45
VG09,75.9833,37.2278,2402.38
PN50,75.9433,40.5064,2402.05
BNO,118.956,43.5919,2401.96
16MD,75.9569,39.6669,2401.93
OR10,118.992,42.6497,2401.89
MD09,75.9711,38.9153,2401.51
OG14,118.933,44.0258,2401.4
55PA,75.9442,40.8956,2401.26
24VA,75.9997,37.2883,2400.48
TGI,75.9978,37.825,2400.03
2S8,118.743,47.7542,2399.84
RDG,75.9653,40.3786,2399.83
76N,75.9469,41.5292,2399.79
ONX,76.0156,36.4,2399.71
VG39,76.0075,37.2208,2399.7
O63,119.15,36.2425,2399.51
PDT,118.841,45.695,2399.43
MD28,75.9922,38.8092,2399.32
77CL,119.137,36.7178,2399.09
1MD3,75.9878,39.3089,2399.06
89NY,75.8997,44.3167,2399.06
O24,119.106,37.9578,2398.62
MD62,76.0017,39.125,2397.8
3NY5,75.9572,42.0236,2397.69
NY72,75.9386,43.0722,2397.58
42VA,76.0331,36.6783,2397.47
NTU,76.0319,36.8228,2397.44
MD63,76.01,39.2747,2396.65
R49,118.656,48.7183,2395.99
L73,119.128,35.5964,2395.88
MD91,76.0186,39.1522,2395.88
CGE,76.0303,38.5394,2395.47
HZL,75.995,40.9867,2395.46
MD19,76.025,39.2031,2395.09
O42,119.107,36.3989,2395.05
BGM,75.9797,42.2086,2394.82
52PA,76.0047,40.7631,2394.79
22WA,118.687,47.8203,2394.01
96OR,118.817,45.1006,2393.72
MD23,76.0406,39.1447,2393.45
6CL0,119.102,35.5261,2392.8
NTD,119.119,34.1192,2392.58
PA92,76.0289,40.5528,2392.47
5PA2,76.0225,41.0358,2392.32
01NV,119.027,38.7639,2392.11
ESN,76.0689,38.8042,2390.81
MD11,76.0628,39.2769,2390.79
01PS,76.0297,41.5958,2390.48
NK04,75.9997,43.25,2390.42
43D,118.677,47.3475,2390.22
CMA,119.094,34.2139,2389.93
PTV,119.063,36.0297,2389.43
MD61,76.0706,39.7244,2389.22
NK82,76.015,43.3158,2388.58
MD69,76.0831,39.3333,2388.45
4NK4,76.0258,42.8272,2388.43
3VG4,76.1164,36.5583,2388.34
1Q1,119.051,36.1625,2388.33
BFL,119.058,35.4339,2387.76
OG18,118.831,43.4794,2387.63
MD21,76.0964,39.1181,2387.29
MD66,76.0981,39.3378,2386.77
02CL,119.059,34.7611,2386.77
SZP,119.061,34.3472,2386.41
ART,76.0217,43.9919,2386.31
NFE,76.1344,36.6919,2386.2
1NY3,76.0331,43.5667,2386.01
42NY,76.0561,42.6689,2385.41
1NC3,76.1492,36.1808,2385.08
2PA6,76.0978,40.4911,2384.93
VA59,76.1517,36.6358,2384.33
MD18,76.1386,38.5894,2383.37
ECG,76.1744,36.2606,2382.2
CZG,76.0964,42.0786,2382.14
79PA,76.1417,39.7911,2381.22
L45,118.996,35.3247,2380.68
3WA4,118.618,46.7167,2380.13
28NK,76.0764,44.1869,2379.8
3MD8,76.1711,38.6122,2379.73
SYR,76.1064,43.1111,2378.89
APG,76.1689,39.4661,2378.72
ORF,76.2011,36.8947,2378.56
7NY2,76.0947,43.8433,2378.56
3PA4,76.1372,41.7778,2378.21
0S0,118.587,46.9769,2378.18
6PN9,76.1536,40.8861,2378.05
NC61,76.2108,36.4594,2377.95
4WA6,118.595,46.6183,2377.04
0MD4,76.1872,39.2667,2376.99
OR17,118.691,44.4119,2376.47
26NV,118.864,39.4583,2376.07
3WA3,118.583,46.6486,2375.92
NC28,76.2358,36.2003,2375.44
OG04,118.621,45.7486,2375.3
05MD,76.2053,39.25,2375.01
0W3,76.2025,39.5669,2374.83
S37,76.2014,40.0417,2374.19
6MD4,76.2083,39.7194,2373.95
19NK,76.1528,43.2439,2373.46
97OR,118.662,44.4353,2373.38
1NV1,118.837,39.4153,2372.91
7CA2,118.927,35.1767,2372.8
5NK0,76.1436,44.0442,2372.68
MD04,76.2358,38.5689,2372.61
5CL8,118.923,35.1761,2372.34
1NY2,76.1628,43.6167,2371.53
OG42,118.59,45.6547,2371.37
97CA,118.914,34.9892,2371.07
6PA7,76.2164,41.0694,2370.75
1H1,76.1789,43.205,2370.65
6NK,76.1781,43.265,2370.61
W09,118.536,46.5506,2370.22
1NY9,76.1881,43.2658,2369.5
VA98,76.2733,37.8281,2369.43
7PN0,76.2364,40.705,2369.18
OR08,118.677,43.1289,2369.01
NGU,76.2892,36.9375,2368.73
NY96,76.1939,43.4267,2368.51
NC17,76.3081,34.9803,2368.5
MD82,76.2756,38.5397,2368.23
MD64,76.2725,38.7994,2368.21
4MD6,76.2625,39.625,2368.08
MMH,118.838,37.6242,2368
N03,76.215,42.5928,2367.95
1MD1,76.2864,38.5689,2366.99
33PA,76.2497,41.1667,2366.88
8N1,76.2636,40.4847,2366.55
0NK1,76.2203,43.3617,2365.72
CPK,76.3206,36.6656,2365.54
NC01,76.3269,36.0961,2365.42
EDG,76.2911,39.3919,2365.27
5VA9,76.3183,37.6925,2364.6
6VA0,76.3178,37.8186,2364.5
PS70,76.2831,40.6058,2364.17
12NC,76.35,34.8833,2363.92
LNS,76.2961,40.1217,2363.55
37WA,118.462,46.8319,2363.5
FLX,118.749,39.4992,2363.43
7MD9,76.3167,38.7361,2363.39
NC54,76.3567,34.8778,2363.18
74CL,118.833,35.2569,2362.5
2OG4,118.647,42.3303,2362.38
OR24,118.498,45.8211,2362.1
W29,76.3297,38.9764,2361.6
VA31,76.3464,37.7625,2361.39
3VG3,76.3486,37.9361,2360.93
CA44,118.802,36.15,2360.71
LFI,76.3606,37.0828,2360.63
2VA1,76.3553,37.8958,2360.24
VA08,76.3589,37.7169,2360.06
MD01,76.3567,38.1433,2359.76
08N,76.3289,40.2917,2359.63
9D4,76.3297,40.3522,2359.44
7OR1,118.576,43.4194,2359.14
E85,118.631,41.9542,2359.08
OG53,118.608,42.4881,2358.71
3W3,76.3589,38.9181,2358.44
NY2,76.2928,43.0853,2358.29
7MD8,76.3617,38.8564,2358.22
35WA,118.418,46.75,2358.19
PA86,76.3411,40.4475,2358.01
NFL,118.701,39.4167,2357.87
9VA1,76.3883,37.4056,2357.18
33S,118.389,47.1233,2357.13
9OR4,118.448,45.9336,2357.12
1VA5,76.3928,37.2706,2356.84
4NK1,76.3114,43.1447,2356.1
MD31,76.3747,39.58,2355.7
86PN,76.3553,41.0444,2355.39
54NC,76.4172,36.2394,2355.25
NY69,76.3014,44.12,2355.03
73WA,118.33,47.8511,2354.78
S95,118.417,46.0469,2354.33
MD50,76.4053,38.3611,2354.07
ZER,76.3731,40.7064,2354.01
NHK,76.4117,38.2861,2353.46
02NV,118.598,41.3033,2352.94
NC73,76.4494,35.4389,2352.41
5PA1,76.3839,40.9972,2352.3
NK71,76.3497,43.0111,2352.14
OG33,118.405,45.8789,2352.13
NUI,76.4283,38.1461,2351.81
W42,76.4114,39.5014,2351.74
MTN,76.4139,39.3256,2351.74
PA40,76.3872,41.2,2351.57
PVG,76.4489,36.7803,2351.16
8PA0,76.3975,40.8661,2351.03
W75,76.4467,37.6025,2350.45
CL46,118.732,34.7678,2350.41
0VA9,76.4539,37.4472,2349.84
W48,76.4322,39.2625,2349.8
69S,118.222,48.9983,2349.8
3MD6,76.4469,38.1889,2349.68
NY31,76.3689,43.2236,2349.56
7PA0,76.4239,40.0208,2349.53
5NY3,76.3869,42.4928,2349.1
9W2,118.371,46.0164,2349.01
WN72,118.325,46.865,2348.6
2WA8,118.297,47.3817,2348.35
HTH,118.634,38.5444,2347.84
9PN7,76.4128,41.8181,2347.57
37OR,118.399,45.0931,2347.4
FZY,76.3881,43.3508,2347.15
2MD6,76.4722,38.1439,2346.93
9N7,76.4417,40.4428,2346.86
86NC,76.4933,36.2636,2346.77
N13,76.4361,40.9978,2346.51
PHF,76.4931,37.1319,2345.86
NY28,76.4081,43.0708,2345.54
4MD0,76.4831,38.3742,2345.42
PS35,76.4581,40.4581,2345.01
LOL,118.565,40.0664,2344.89
PS20,76.4622,40.5333,2344.43
3PA0,76.4664,40.3833,2344.22
3WA2,118.251,47.4917,2343.94
N27,76.4472,41.74,2343.9
9W8,76.4864,39.8522,2342.87
MD43,76.4967,39.1183,2342.85
11NY,76.4497,42.2089,2342.71
PA71,76.4622,41.5208,2342.66
8N7,76.4872,40.025,2342.5
6B9,76.4408,42.9139,2342.25
MD48,76.5003,39.4733,2341.92
06NY,76.4453,42.8428,2341.9
5NK5,76.4414,43.4086,2341.12
ITH,76.4589,42.4914,2341.12
ALW,118.289,46.0947,2340.39
8PA1,76.5039,40.4083,2340.01
NY19,76.4619,43.0439,2339.64
PA33,76.4831,41.95,2339.52
EDE,76.5672,36.0278,2338.79
2W6,76.55,38.3153,2338.07
92VA,76.5644,37.3447,2337.69
NY92,76.4858,42.7358,2337.64
PA44,76.5186,40.9736,2337.4
2VA5,76.565,37.6306,2337.28
PA73,76.5361,39.9794,2337.15
8VA2,76.5631,38.0089,2337.01
19PA,76.5208,41.1169,2336.9
PN10,76.51,41.865,2336.7
4PA0,76.5364,40.3172,2336.56
PA31,76.5394,40.2833,2336.28
9CA0,118.598,35.1139,2336.12
68S,118.169,47.6536,2335.79
MD22,76.5647,38.7833,2335.79
31VA,76.5886,37.0239,2335.37
ANP,76.5683,38.9428,2335.16
NK05,76.5161,42.3547,2335.06
4PN7,76.5344,41.4181,2334.84
4NC2,76.6122,35.2078,2334.52
SFQ,76.6019,36.6822,2334.27
N79,76.5525,40.8369,2333.88
74N,76.5594,40.5586,2333.6
2VA6,76.6011,37.6239,2333.28
NK72,76.5325,42.3761,2333.2
FAF,76.6089,37.1325,2332.99
N71,76.5744,40.0922,2332.71
MUI,76.5694,40.4347,2332.7
74NC,76.6297,35.0964,2332.66
NUC,118.589,33.0228,2332.33
WA20,118.177,46.8481,2332.1
58N,76.5775,40.2875,2332.05
VA23,76.6136,38.1189,2331.26
B16,76.5383,43.0803,2331.09
VG37,76.6381,36.5894,2330.34
W94,76.6383,37.3128,2329.52
MRH,76.6606,34.7336,2329.51
MD45,76.6289,38.2306,2329.42
30WA,118.178,46.315,2329.33
67PN,76.5969,40.6333,2329.31
05WN,118.047,48.7022,2328.64
16NC,76.6653,36.1961,2327.72
7NC,76.6697,35.7336,2327.67
9NC4,76.6642,36.5094,2327.53
62MD,76.6436,38.4889,2327.44
3MD4,76.6394,38.9775,2327.22
1NY8,76.5831,42.8,2326.72
83WA,118.168,46.0278,2326.67
8MD7,76.6597,38.2386,2325.99
NY55,76.5969,42.4472,2325.91
62CL,118.5,35.4072,2325.72
3VA8,76.6822,36.8564,2325.16
0P2,76.6472,39.7947,2325.11
BWI,76.6683,39.1753,2323.72
NY18,76.6169,42.4486,2323.69
8N8,76.6428,40.9514,2323.66
WN30,118.092,46.92,2323.13
MD14,76.6836,38.5242,2322.95
1VG2,76.6892,38.1278,2322.86
73WT,118.099,46.7233,2322.84
VNY,118.49,34.2097,2322.74
2OR6,118.215,44.1814,2322.62
NK54,76.6411,42.1767,2321.55
JGG,76.7161,37.2392,2320.96
VG29,76.7097,37.9708,2320.78
11OG,118.187,44.4514,2320.77
2WA9,118.101,46.2892,2320.66
62VA,76.7286,36.67,2320.2
59PN,76.6858,40.3158,2319.98
6NK8,76.6406,43.0097,2319.91
1PA9,76.6831,40.6667,2319.69
OR09,118.257,42.3356,2319.2
2MD1,76.7247,38.3083,2318.68
2VG8,76.7311,37.8722,2318.53
TSP,118.439,35.135,2318.49
SMO,118.451,34.0158,2318.19
3VA4,76.7358,37.8575,2318.03
NK74,76.6636,42.7444,2317.91
7NC0,76.7628,35.1586,2317.82
PMZ,76.7583,35.8108,2317.75
L05,118.42,35.7283,2317.38
4MD4,76.7372,38.3406,2317.24
L94,118.423,35.1011,2316.65
WA72,117.938,48.6447,2316.23
MD17,76.7331,39.5167,2316.01
0PA4,76.7247,40.2375,2315.8
FYJ,76.7628,37.5214,2315.44
VA33,76.7683,37.0444,2315.38
NC12,76.7847,35.3897,2315.19
BIH,118.364,37.3731,2314.71
94NY,76.6914,42.825,2314.66
WHP,118.413,34.2594,2314.28
NY42,76.69,43.22,2313.99
FME,76.7594,39.0853,2313.74
CL74,118.401,34.8319,2313.73
AVX,118.416,33.405,2313.5
3PS8,76.7458,40.3958,2313.19
LAX,118.407,33.9425,2313.18
4MD9,76.7606,39.4806,2313.02
7NY4,76.715,42.425,2312.87
2VA2,76.79,37.1461,2312.86
4PA7,76.7467,40.5647,2312.81
W00,76.7725,38.9414,2312.49
3OR9,118.132,43.9575,2312.44
2NY9,76.7225,42.37,2312.15
MDT,76.7633,40.1936,2311.59
16W,118.001,46.5833,2311.2
73PA,76.7708,39.9294,2311.18
WN41,117.962,47.3044,2310.88
6NY3,76.7297,42.6439,2310.79
0PS3,76.7667,40.4903,2310.72
PN54,76.7458,41.8417,2310.6
52WA,117.976,46.9322,2310.36
63S,117.884,48.5439,2309.61
0PA3,76.7603,41.7494,2309.17
2VA8,76.83,36.6839,2308.92
VA56,76.8275,37.0036,2308.85
71N,76.7789,40.8917,2308.67
BUR,118.359,34.2006,2308.12
WA08,117.909,47.7208,2307.51
NK53,76.7706,42.2056,2307.14
46NY,76.7611,43.0189,2306.53
W18,76.8281,39.0769,2306.12
WA73,117.853,48.525,2306.11
PS08,76.8167,40.0225,2305.94
90PN,76.8197,40.0172,2305.62
TOA,118.34,33.8033,2305.5
VG64,76.8525,37.5614,2305.43
PS21,76.8122,40.6458,2305.4
HHR,118.335,33.9228,2305.16
LGD,118.007,45.2903,2305.04
NKT,76.8808,34.9008,2304.91
0G7,76.7811,42.8836,2304.6
OR14,118.064,43.7417,2303.81
OG27,118.012,44.9403,2303.8
L70,118.315,34.5025,2303.66
WA30,117.921,46.7911,2303.53
WA57,117.84,48.3139,2303.4
D82,76.7964,42.6547,2303.38
0MD2,76.8675,38.2878,2302.85
33CA,118.302,34.9056,2302.84
PA74,76.84,40.4653,2302.62
6NC7,76.9061,34.7514,2302.21
ADW,76.8669,38.8108,2302.2
0PS7,76.8456,40.5222,2301.91
CXY,76.8514,40.2172,2301.77
MD06,76.8786,38.3353,2301.55
NK09,76.8206,42.4056,2301.2
FKN,76.9039,36.6981,2300.7
NK47,76.8331,42.0417,2300.53
0CL6,118.283,34.6947,2300.44
XSA,76.8942,37.8597,2300.43
1CL1,118.278,34.7942,2299.97
THV,76.8731,39.9169,2299.85
3OR2,117.959,45.3122,2299.77
MD95,76.8817,39.4819,2299.57
OR16,117.968,45.0572,2299.51
SEG,76.8642,40.8211,2299.33
6NY2,76.8469,42.2319,2298.63
64CL,118.277,33.8564,2298.62
PN21,76.8567,41.8278,2298.33
NC87,76.9428,34.8819,2298.03
62NC,76.9447,34.9369,2297.78
OR11,117.958,44.9125,2297.71
1WN0,117.75,48.9333,2297.19
D93,76.8497,42.85,2297.07
CGS,76.9222,38.9806,2295.82
2O7,118.205,36.8164,2295.78
PA84,76.9094,39.9542,2295.76
CN37,118.225,35.3831,2295.12
3PA6,76.9003,40.9933,2295.02
W32,76.9328,38.7483,2294.97
CPM,118.244,33.89,2294.93
NK24,76.8789,42.3472,2294.85
6PA3,76.8997,41.15,2294.81
1W5,76.9275,39.4081,2294.6
93WA,117.806,47.4481,2294.54
39WA,117.782,47.8519,2294.19
7WA4,117.78,47.8575,2293.98
ELM,76.8917,42.16,2293.81
15NC,76.9739,36.2397,2293.39
WJF,118.219,34.7411,2293.34
MD24,76.9467,39.2381,2292.72
1S9,117.743,48.3142,2292.69
VKX,76.9558,38.7486,2292.42
IPT,76.9211,41.2419,2292.27
L00,118.206,34.8706,2292.1
PS00,76.94,40.4056,2291.63
NY29,76.9117,42.4519,2291.01
PA45,76.9331,41.4167,2290.62
WA23,117.739,48.0211,2290.41
AKQ,77.0011,36.9872,2289.59
64NY,76.9311,42.3672,2289.03
PA72,76.9708,39.9586,2288.94
PA69,76.9694,40.1286,2288.82
NJM,77.0297,34.6906,2288.51
1CL2,118.17,34.9425,2288.22
11VG,77.0006,38.2094,2288.17
3Q0,118.101,38.3833,2288.16
2N5,76.9781,40.0483,2287.99
EWN,77.0431,35.0731,2286.73
OG45,117.872,44.6169,2286.72
5MD8,77.0117,38.4908,2286.56
4PA1,76.98,40.8839,2286.38
MHV,118.151,35.0586,2286.29
MD46,77.0053,39.2694,2286.17
4NC5,77.0506,34.7306,2286.16
9CA6,118.095,37.8692,2286.13
60NC,77.0511,34.7053,2286.12
62PA,76.9956,40.0361,2286.07
38NY,76.9581,42.5486,2285.67
OCW,77.0497,35.5706,2285.59
DMW,77.0078,39.6083,2285.38
07N,77.0039,40.0167,2285.18
17NK,76.9658,42.4625,2284.99
85WA,117.765,46.5267,2284.74
8MD0,77.0175,39.3833,2284.65
LGB,118.152,33.8178,2284.62
NV27,118.084,37.7167,2284.53
2W2,77.0175,39.4669,2284.52
OG07,117.82,45.3336,2284.51
16WA,117.694,47.8447,2284.39
NDY,77.0369,38.3328,2283.98
6W6,77.0247,39.7925,2283.22
DCA,77.0378,38.8522,2283.17
78OR,117.894,43.3081,2283.11
MD97,77.0464,38.4614,2282.75
8AN6,117.682,47.6592,2281.99
68CN,118.095,36.0222,2281.9
2PS3,77.0414,40.0167,2281.01
NY13,76.9906,43.0917,2280.95
BKE,117.809,44.8372,2280.86
71PN,77.0456,39.9181,2280.71
07MD,77.0519,39.6083,2280.49
MD83,77.0681,38.5208,2280.26
91CL,118.08,35.99,2280.17
2W5,77.0731,38.6006,2279.6
REO,117.886,42.5778,2278.98
8PA4,77.0458,40.9444,2278.97
SKA,117.656,47.615,2278.87
MD78,77.0703,39.3833,2278.79
0VA3,77.0953,37.6989,2278.3
O26,118.052,36.5883,2278.26
PMD,118.084,34.6294,2278.25
PN71,77.0575,40.65,2278.18
0VI1,77.1014,37.6889,2277.63
MD16,77.0833,39.2306,2277.57
WA49,117.648,47.5028,2277.33
25VA,77.1031,37.8178,2277.28
5PS5,77.0742,40.3967,2276.76
51PA,77.0831,39.8833,2276.6
41PA,77.0814,40.2578,2276.19
MD47,77.0969,39.3328,2275.91
2Q9,118.006,37.6097,2275.62
73PN,77.0711,41.3683,2275.41
1MD8,77.0972,39.6828,2275.35
W96,77.1256,37.5033,2275.17
WA52,117.604,47.9569,2275.12
PEO,77.0528,42.6372,2275
0MD6,77.1058,39.3811,2274.85
NK76,77.0517,42.8825,2274.62
2PN3,77.1003,39.9611,2274.57
MD05,77.1217,38.5075,2274.33
GAB,117.959,38.9242,2273.97
5NK1,77.0539,43.1111,2273.9
PA23,77.1119,39.7269,2273.65
SLI,118.051,33.79,2273.44
MD56,77.1214,39.5689,2272.84
MD20,77.1228,39.6361,2272.58
37PA,77.1061,40.7883,2272.55
NC20,77.1708,35.09,2272.53
VG42,77.1528,37.2522,2272.44
PA55,77.1164,40.2167,2272.37
6NY1,77.0894,42.1128,2271.98
EMT,118.035,34.0861,2271.96
8MD6,77.1469,38.3969,2271.68
L71,118.017,35.1511,2271.57
ASJ,77.1708,36.2975,2271.46
MCZ,77.1783,35.8622,2271.04
PA17,77.1,42.0036,2271.02
W50,77.1503,39.2436,2270.11
MD73,77.1481,39.4583,2270.04
99OR,117.67,45.6508,2269.59
NC49,77.1967,35.5278,2269.29
VG28,77.1914,36.5492,2268.91
C72,117.543,47.9833,2268.56
GAI,77.1661,39.1683,2268.47
7N1,77.1206,42.1797,2268.39
PS25,77.1647,39.8433,2267.61
DAA,77.1811,38.715,2267.45
MD55,77.1861,38.3975,2267.32
8WA7,117.574,47.1153,2266.97
25NK,77.1322,42.4361,2266.6
NY38,77.1247,42.8531,2266.59
99PA,77.1414,41.9197,2266.59
NV68,117.809,41.5658,2266.44
SDC,77.1194,43.2347,2266.38
N94,77.1742,40.1878,2266
FUL,117.98,33.8719,2265.57
GEG,117.534,47.62,2265.43
MD74,77.1953,39.4742,2264.78
34PA,77.1931,39.7606,2264.58
7OR0,117.634,45.3583,2264.13
VA57,77.2192,38.2483,2263.85
13NC,77.2497,35.0336,2263.8
WMC,117.806,40.8967,2263.53
6OR9,117.626,45.3417,2263.13
PA51,77.2053,39.9083,2263
1NC4,77.2578,34.9956,2262.93
NV30,117.828,39.9667,2262.68
52NC,77.2667,34.8447,2262.06
70MD,77.235,38.4586,2261.81
8MD5,77.2217,39.4983,2261.81
1PA0,77.1997,41.1333,2261.57
77PN,77.2067,40.7839,2261.4
MD42,77.2275,39.6194,2260.98
8NC7,77.2767,34.9364,2260.88
VA14,77.2628,36.7408,2260.78
34PN,77.2206,40.4856,2260.37
4NK6,77.1775,43.1611,2260.1
MD39,77.2519,38.5208,2259.85
NY16,77.1819,43.0983,2259.74
S23,117.413,48.7081,2258.64
26U,117.723,42.0022,2258.62
P96,77.2261,41.2069,2258.51
2NY7,77.2114,42.1214,2258.44
0PN4,77.2414,40.4128,2258.18
92G,77.2039,42.8125,2257.9
11WA,117.471,47.5239,2257.88
NC66,77.2958,36.1314,2257.73
WN14,117.447,47.8417,2257.12
12WA,117.463,47.5208,2257
3PN0,77.2592,39.9603,2256.94
57PA,77.2303,41.9028,2256.76
EDW,117.884,34.9086,2256.41
4VA8,77.2958,37.6139,2256.13
DEW,117.429,47.9669,2255.85
W05,77.2747,39.8414,2255.4
VA50,77.3025,37.7153,2255.27
PA47,77.2786,39.7808,2255.06
PS06,77.2664,40.7333,2254.87
04WA,117.437,47.5819,2254.53
9L2,117.863,34.9908,2254.23
NYG,77.305,38.5036,2253.98
MD12,77.2928,39.6364,2253.71
RIC,77.3197,37.5053,2253.61
8PN9,77.2919,39.8219,2253.52
D43,77.2428,42.9194,2253.37
9PS8,77.295,39.8131,2253.19
APH,77.3183,38.0689,2253.07
SNA,117.868,33.6756,2252.95
5VA5,77.3158,38.4033,2252.92
NV35,117.751,39.5444,2252.77
NC47,77.3533,35.4828,2251.93
2PA8,77.2997,40.3,2251.9
WA62,117.419,47.4708,2251.89
2PA7,77.2997,40.3333,2251.84
10WA,117.413,47.5547,2251.67
0OR6,117.629,42.8342,2251.66
IYK,117.829,35.6586,2251.66
8PS0,77.2814,41.8478,2251.2
72S,117.421,47.2367,2250.78
4N2,77.2756,42.7094,2250.16
